run,frame,applied,reason,estimated_step,allowed_step,step_ratio,support_low,keyframe_pressure,motion_pressure,static_inliers,static_grid_coverage,v20_cluster_hits
wxyz_A_raw_v20,263,1,,0.020642,0.018,1.584993,1,1,0,220,0.045898,0
wxyz_A_raw_v20,264,1,,0.026622,0.018,2.04415,1,1,1,224,0.042643,0
wxyz_A_raw_v20,266,1,,0.021551,0.018,1.613617,1,1,0,270,0.048828,0
wxyz_A_raw_v20,277,1,,0.018879,0.018,1.404423,1,1,0,238,0.046549,0
wxyz_A_raw_v20,289,1,,0.022621,0.018,1.603392,1,1,0,261,0.041667,0
wxyz_A_raw_v20,293,1,,0.018976,0.018,1.224928,1,1,0,259,0.048177,0
wxyz_A_raw_v20,298,1,,0.032235,0.018,2.308951,1,1,1,211,0.042318,0
wxyz_A_raw_v20,302,1,,0.020766,0.018,1.476081,1,1,0,249,0.046875,0
wxyz_A_raw_v20,385,1,,0.024583,0.018,1.940798,1,1,0,191,0.038737,0
wxyz_A_raw_v20,389,1,,0.023748,0.018,1.868431,1,1,0,244,0.045573,0
wxyz_A_raw_v20,394,1,,0.019421,0.018,1.494513,1,1,0,187,0.036133,0
wxyz_A_raw_v20,400,1,,0.018784,0.018,1.423716,1,1,0,214,0.041341,0
wxyz_A_raw_v20,407,1,,0.026866,0.018,2.020269,1,1,1,134,0.029297,0
wxyz_A_raw_v20,409,1,,0.028879,0.018,2.097428,1,1,1,125,0.027018,0
wxyz_A_raw_v20,410,1,,0.034416,0.018,2.4685,1,1,1,150,0.033529,0
wxyz_A_raw_v20,412,1,,0.02952,0.018,2.010555,1,1,1,103,0.020508,0
wxyz_A_raw_v20,413,1,,0.027014,0.018,1.726821,1,1,0,124,0.026042,0
wxyz_A_raw_v20,415,1,,0.01963,0.018,1.254822,1,1,0,180,0.036133,0
wxyz_A_raw_v20,418,1,,0.037863,0.018,2.36801,1,1,1,175,0.033203,0
wxyz_A_raw_v20,420,1,,0.019472,0.018,1.171446,1,1,0,202,0.039714,0
wxyz_A_raw_v20,421,1,,0.050769,0.018,3.054305,1,1,1,147,0.027344,0
wxyz_A_raw_v20,422,1,,0.036513,0.018,2.155882,1,1,1,114,0.023763,0
wxyz_A_raw_v20,423,1,,0.021809,0.018,1.271569,1,1,0,145,0.030924,0
wxyz_A_raw_v20,425,1,,0.018717,0.018,1.091313,1,1,0,231,0.045247,0
wxyz_A_raw_v20,428,1,,0.019785,0.018,1.118333,1,1,0,205,0.038737,0
wxyz_A_raw_v20,436,1,,0.02125,0.018,1.180566,1,1,0,229,0.041016,0
wxyz_A_raw_v20,438,1,,0.023177,0.018,1.297246,1,1,0,250,0.048828,0
wxyz_A_raw_v20,440,1,,0.028998,0.018,1.612689,1,1,0,175,0.033203,0
wxyz_A_raw_v20,441,1,,0.052597,0.018,2.947024,1,1,1,138,0.030924,0
wxyz_A_raw_v20,442,1,,0.030491,0.018,1.70842,1,1,0,179,0.036133,0
wxyz_A_raw_v20,443,1,,0.060473,0.018,3.388272,1,1,1,226,0.044596,0
wxyz_A_raw_v20,444,1,,0.036387,0.018,2.038745,1,1,1,271,0.045247,0
wxyz_A_raw_v20,445,1,,0.034381,0.018,1.91203,1,1,0,237,0.040365,0
wxyz_A_raw_v20,446,1,,0.04119,0.018,2.290743,1,1,1,180,0.033529,0
wxyz_A_raw_v20,447,1,,0.044245,0.018,2.460613,1,1,1,134,0.029622,0
wxyz_A_raw_v20,448,1,,0.032385,0.018,1.799193,1,1,0,138,0.029297,0
wxyz_A_raw_v20,449,1,,0.025608,0.018,1.422666,1,1,0,160,0.032878,0
wxyz_A_raw_v20,450,1,,0.03047,0.018,1.692791,1,1,0,245,0.046875,0
wxyz_A_raw_v20,451,1,,0.04301,0.018,2.389479,1,1,1,215,0.041016,0
wxyz_A_raw_v20,452,1,,0.034786,0.018,1.932549,1,1,0,238,0.043945,0
wxyz_A_raw_v20,453,1,,0.031416,0.018,1.745364,1,1,0,236,0.044596,0
wxyz_A_raw_v20,454,1,,0.035322,0.018,1.962325,1,1,0,230,0.044596,0
wxyz_A_raw_v20,456,1,,0.021329,0.018,1.184954,1,1,0,237,0.045898,0
wxyz_A_raw_v20,457,1,,0.035304,0.018,1.961343,1,1,0,193,0.040039,0
wxyz_A_raw_v20,460,1,,0.021613,0.018,1.200749,1,1,0,236,0.044922,0
wxyz_A_raw_v20,571,1,,0.018668,0.018,1.248067,1,1,0,258,0.042969,0
wxyz_A_raw_v20,572,1,,0.019974,0.018,1.335342,1,1,0,268,0.049805,0
wxyz_A_raw_v20,573,1,,0.020846,0.018,1.393677,1,1,0,238,0.041992,0
wxyz_A_raw_v20,592,1,,0.021821,0.017604,2.231167,1,1,1,253,0.041992,0
wxyz_A_raw_v20,593,1,,0.023201,0.017604,2.372303,1,1,1,244,0.041341,0
wxyz_A_raw_v20,623,1,,0.013998,0.013989,1.801144,1,1,0,210,0.03776,0
wxyz_A_raw_v20,695,1,,0.021996,0.017008,2.327982,1,1,1,203,0.041016,0
wxyz_A_raw_v20,703,1,,0.017592,0.015153,2.089638,1,1,1,181,0.03776,0
wxyz_A_raw_v20,753,1,,0.017455,0.016139,1.946748,1,1,0,203,0.039062,0
wxyz_A_raw_v20,756,1,,0.017699,0.017335,1.837753,1,1,0,195,0.040365,0
wxyz_A_raw_v20,763,1,,0.019559,0.018,1.734224,1,1,0,231,0.046549,0
wxyz_A_raw_v20,846,1,,0.009571,0.008413,2.047877,1,1,1,247,0.044596,0
wstatic_v20,36,1,,0.011791,0.007434,2.855019,1,1,1,159,0.026367,0
wstatic_v20,38,1,,0.017821,0.007434,4.315204,1,1,1,153,0.025391,0
wstatic_v20,42,1,,0.009039,0.007643,2.128725,1,1,1,211,0.033529,0
wstatic_v20,48,1,,0.01081,0.00813,2.393474,1,1,1,165,0.026042,0
wstatic_v20,86,1,,0.015696,0.008777,3.218964,1,1,1,170,0.026042,0
wstatic_v20,89,1,,0.010536,0.008777,2.160822,1,1,1,207,0.033203,0
wstatic_v20,90,1,,0.010115,0.008867,2.053402,1,1,1,198,0.032552,0
wstatic_v20,92,1,,0.009633,0.009008,1.924815,1,1,0,188,0.027344,0
wstatic_v20,96,1,,0.010874,0.010354,1.890482,1,1,0,217,0.031901,0
wstatic_v20,100,1,,0.009994,0.009924,1.812672,1,1,0,154,0.024089,0
wstatic_v20,117,1,,0.019363,0.012966,2.687999,1,1,1,214,0.036458,0
wstatic_v20,118,1,,0.019421,0.013669,2.557483,1,1,1,247,0.041992,0
wstatic_v20,119,1,,0.022525,0.014229,2.849434,1,1,1,197,0.036458,0
wstatic_v20,121,1,,0.024338,0.013669,3.205024,1,1,1,276,0.046875,0
wstatic_v20,122,1,,0.023999,0.014229,3.035915,1,1,1,227,0.04069,0
wstatic_v20,127,1,,0.059663,0.014419,7.448135,1,1,1,254,0.045898,0
wstatic_v20,128,1,,0.057864,0.015643,6.658286,1,1,1,228,0.044922,0
wstatic_v20,129,1,,0.054772,0.016709,5.900369,1,1,1,239,0.045573,0
wstatic_v20,130,1,,0.038443,0.01745,3.965516,1,1,1,224,0.044922,0
wstatic_v20,136,1,,0.025335,0.018,1.970112,1,1,0,275,0.046224,0
wstatic_v20,143,1,,0.031232,0.018,2.230767,1,1,1,253,0.046875,0
wstatic_v20,144,1,,0.026947,0.018,1.924724,1,1,0,217,0.037109,0
wstatic_v20,145,1,,0.025641,0.018,1.81626,1,1,0,186,0.034505,0
wstatic_v20,172,1,,0.022631,0.014031,2.903286,1,1,1,233,0.048828,0
wstatic_v20,173,1,,0.035369,0.014031,4.537473,1,1,1,200,0.039388,0
wstatic_v20,175,1,,0.02355,0.013912,3.047038,1,1,1,213,0.046875,0
wstatic_v20,179,1,,0.038646,0.015846,4.389985,1,1,1,217,0.041992,0
wstatic_v20,180,1,,0.026823,0.018,2.666245,1,1,1,174,0.035482,0
wstatic_v20,181,1,,0.04727,0.018,4.561847,1,1,1,164,0.032878,0
wstatic_v20,182,1,,0.091727,0.018,7.592174,1,1,1,274,0.049805,0
wstatic_v20,417,1,,0.007983,0.007722,1.860673,1,1,0,230,0.047201,0
wstatic_v20,420,1,,0.026139,0.007349,6.402414,1,1,1,219,0.044596,0
wstatic_v20,421,1,,0.016335,0.007349,4.001091,1,1,1,206,0.04069,0
wstatic_v20,422,1,,0.012444,0.007722,2.900613,1,1,1,188,0.038086,0
wstatic_v20,425,1,,0.012315,0.009268,2.391828,1,1,1,186,0.037435,0
wstatic_v20,428,1,,0.023601,0.009589,4.430462,1,1,1,172,0.033854,0
wstatic_v20,430,1,,0.024358,0.009933,4.414065,1,1,1,151,0.029948,0
wstatic_v20,431,1,,0.023308,0.010028,4.183776,1,1,1,145,0.031576,0
wstatic_v20,454,1,,0.007031,0.004586,2.759851,1,1,1,180,0.037109,0
wstatic_v20,461,1,,0.003148,0.0029,1.953502,1,1,0,209,0.041667,0
wstatic_v20,558,1,,0.006163,0.006095,1.820037,1,1,0,257,0.049805,0
wstatic_v20,573,1,,0.009757,0.007526,2.333787,1,1,1,230,0.043945,0
wstatic_v20,574,1,,0.008682,0.007669,2.037672,1,1,1,219,0.045573,0
wstatic_v20,608,1,,0.010657,0.009396,2.041583,1,1,1,225,0.045247,0
wstatic_v20,610,1,,0.013126,0.009396,2.514478,1,1,1,228,0.043945,0
wstatic_v20,618,1,,0.016935,0.009358,3.257552,1,1,1,253,0.048177,0
wstatic_v20,620,1,,0.016755,0.009358,3.222901,1,1,1,258,0.047852,0
wstatic_v20,623,1,,0.020379,0.009489,3.865691,1,1,1,244,0.047201,0
wstatic_v20,625,1,,0.015677,0.009489,2.973904,1,1,1,252,0.049479,0
wstatic_v20,628,1,,0.021251,0.012093,3.163265,1,1,1,237,0.045898,0
wstatic_v20,633,1,,0.024736,0.015662,2.842883,1,1,1,244,0.047526,0
wstatic_v20,635,1,,0.017643,0.016769,1.893788,1,1,0,241,0.049479,0
wstatic_v20,637,1,,0.017758,0.016879,1.893735,1,1,0,244,0.048177,0
wstatic_v20,638,1,,0.019741,0.016913,2.100936,1,1,1,239,0.049805,0
wstatic_v20,645,1,,0.020799,0.017355,2.157162,1,1,1,241,0.049479,0
wstatic_v20,680,1,,0.015211,0.011126,2.461031,1,1,1,259,0.048177,0
wstatic_v20,692,1,,0.021196,0.005963,6.397855,1,1,1,227,0.044271,0
wstatic_v20,693,1,,0.012109,0.006688,3.259054,1,1,1,228,0.048503,0
wstatic_v20,695,1,,0.017667,0.006003,5.297623,1,1,1,225,0.043945,0
wstatic_v20,696,1,,0.011746,0.006003,3.521999,1,1,1,222,0.044596,0
wstatic_v20,697,1,,0.00832,0.006003,2.494732,1,1,1,238,0.048503,0
wstatic_v20,702,1,,0.006421,0.005696,2.028945,1,1,1,246,0.047852,0
wstatic_v20,704,1,,0.014985,0.005848,4.612546,1,1,1,258,0.049154,0
wstatic_v20,705,1,,0.010515,0.006115,3.095122,1,1,1,238,0.048503,0
wstatic_v20,706,1,,0.013039,0.006671,3.517909,1,1,1,220,0.044271,0
wstatic_v20,710,1,,0.009018,0.007133,2.27583,1,1,1,251,0.049154,0
wstatic_v20,726,1,,0.010345,0.008873,2.098634,1,1,1,236,0.044922,0
wstatic_v20,728,1,,0.009044,0.008873,1.83462,1,1,0,242,0.048177,0
wstatic_v20,729,1,,0.016432,0.009939,2.975963,1,1,1,233,0.04362,0
wstatic_v20,734,1,,0.011349,0.010766,1.897402,1,1,0,232,0.048828,0
