case,frame_id,timestamp,is_keyframe_created,num_keyframes,num_mappoints,local_map_matches_before_pose,inlier_map_matches_after_pose,estimated_accum_path_m,estimated_frame_step_m,mask_ratio,ckf_accepted_depth_candidates,ckf_boundary_existing_supported_candidates,ckf_boundary_skipped_new_candidates,ckf_direct_vetoed_candidates,lm_delayed_rejected_boundary_pairs,lm_delayed_support_sum,lm_kept_pairs_after_boundary,lm_kept_pairs_after_delayed_boundary,lm_kept_static_pairs_after_instance,lm_promoted_geom_created,lm_promoted_geom_depth,lm_promoted_geom_enter,lm_promoted_geom_parallax,lm_promoted_geom_reproj1,lm_promoted_geom_reproj2,lm_promoted_geom_scale,lm_promoted_geom_triangulated,lm_quality_depth_support_sum,lm_quality_found_support_sum,lm_quality_frame_support_sum,lm_quality_raw_depth_support_sum,lm_quality_raw_support_sum,lm_quality_rejected_boundary_pairs,lm_quality_reliable_support_sum,lm_quality_residual_support_sum,lm_score_created,lm_score_geom_evaluated,lm_score_post_geom_rejected,lm_score_support_accepted,lm_score_support_candidates,lm_score_support_rejected,lm_skipped_boundary_pairs,lm_skipped_instance_pairs,lm_state_allowed,lm_state_candidates,lm_state_keyframe_pressure,lm_state_lba_pressure,lm_state_rejected,lm_state_scale_pressure,lm_state_tracking_pressure,lm_support_promoted_boundary_pairs
wrpy_v6_need2_near_diag,672,1341846670.422206,1,261,6146,603,179,12.506629,0.051604,0.000000,855,0,0,0,0,0,,15,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,673,1341846670.464003,1,262,6186,614,187,12.556144,0.049515,0.000000,865,0,0,0,0,0,,19,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,674,1341846670.490173,1,263,6113,602,181,12.582814,0.026671,0.133695,611,35,24,253,0,0,,17,7,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,2,,,,,,,,0
wrpy_v6_need2_near_diag,675,1341846670.526271,1,264,5815,522,148,12.606756,0.023942,0.113831,579,23,21,219,0,0,,31,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,676,1341846670.566977,1,265,5788,535,151,12.610789,0.004033,0.115723,557,28,29,215,2,3,8,14,7,,,,,,,,,0,2,3,0,3,2,0,0,0,0,0,0,2,2,2,2,,,,,,,,0
wrpy_v6_need2_near_diag,677,1341846670.596103,1,266,5779,543,160,12.618685,0.007896,0.158538,488,26,25,246,0,0,,10,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wrpy_v6_need2_near_diag,678,1341846670.628412,1,267,5761,504,152,12.629993,0.011308,0.172985,401,11,12,328,0,0,,14,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,679,1341846670.664027,1,267,5561,448,124,12.664180,0.034187,0.190993,364,8,9,388,0,0,,7,6,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,7,,,,,,,,0
wrpy_v6_need2_near_diag,680,1341846670.696002,1,268,5584,458,109,12.686901,0.022721,0.161719,375,25,30,301,0,0,,4,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,681,1341846670.728093,1,269,5590,440,120,12.708379,0.021478,0.173011,328,20,5,324,0,0,,6,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,682,1341846670.764128,1,270,5599,393,96,12.731187,0.022808,0.186794,275,22,4,337,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wrpy_v6_need2_near_diag,683,1341846670.796059,1,271,5518,392,99,12.742334,0.011147,0.150277,374,19,32,219,0,0,,8,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wrpy_v6_need2_near_diag,684,1341846670.832246,1,272,5564,401,102,12.754500,0.012166,0.169414,319,13,3,280,0,0,,9,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,685,1341846670.863970,1,273,5596,385,102,12.769390,0.014891,0.191074,266,17,7,289,0,0,,8,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,686,1341846670.896139,1,274,5605,354,77,12.815330,0.045940,0.166110,302,18,24,215,0,0,,6,3,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,3,,,,,,,,0
wrpy_v6_need2_near_diag,687,1341846670.932028,1,275,5507,360,64,12.830414,0.015083,0.192669,243,13,14,307,0,0,,5,1,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,2,,,,,,,,0
wrpy_v6_need2_near_diag,688,1341846670.964063,1,276,5512,370,67,12.849157,0.018743,0.217809,221,23,9,374,3,4,3,4,1,,,,,,,,,0,1,4,4,4,3,0,0,0,0,0,0,3,3,3,3,,,,,,,,0
wrpy_v6_need2_near_diag,689,1341846671.000270,1,277,5514,350,73,12.872949,0.023793,0.173704,278,20,29,244,0,0,,9,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,690,1341846671.032112,1,278,5504,349,54,12.884930,0.011981,0.194141,245,31,25,292,1,0,4,13,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,0
wrpy_v6_need2_near_diag,691,1341846671.064030,1,278,5421,344,76,12.903114,0.018184,0.215495,192,19,3,351,1,1,0,13,,,,,,,,,,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,,,,,,,,,0
wrpy_v6_need2_near_diag,692,1341846671.101398,1,279,5448,341,77,12.916088,0.012974,0.162435,244,11,25,259,2,6,8,13,0,,,,,,,,,0,0,6,0,6,2,0,0,0,0,0,0,2,2,2,1,,,,,,,,0
wrpy_v6_need2_near_diag,693,1341846671.132289,1,280,5472,328,61,12.933858,0.017770,0.181361,212,12,16,275,0,2,,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,0,,1,2,2,1,0,0,0,1,2
wrpy_v6_need2_near_diag,694,1341846671.168159,1,281,5492,310,62,12.977516,0.043658,0.191816,206,18,11,285,2,5,0,15,8,,,,,,,,,0,3,2,3,5,2,0,0,0,0,0,0,2,2,2,1,,,,,,,,0
wrpy_v6_need2_near_diag,695,1341846671.200149,1,282,5446,329,73,13.009147,0.031631,0.148047,257,12,42,209,0,0,,13,1,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wrpy_v6_need2_near_diag,696,1341846671.232280,1,283,5455,318,86,13.047616,0.038470,0.167611,213,12,7,252,0,0,,18,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,697,1341846671.268147,1,284,5449,312,83,13.070192,0.022576,0.189160,199,4,0,293,0,0,,10,7,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,3,,,,,,,,0
wrpy_v6_need2_near_diag,698,1341846671.300337,1,285,5455,308,76,13.152210,0.082018,0.175046,221,7,9,249,1,0,49,95,76,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,14,,,,,,,,0
wrpy_v6_need2_near_diag,699,1341846671.336125,1,282,5444,326,123,13.213522,0.061312,0.180133,215,1,8,249,0,0,,75,62,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,4,,,,,,,,0
wrpy_v6_need2_near_diag,700,1341846671.368236,1,283,5509,379,178,13.252640,0.039118,0.185042,217,3,7,289,0,0,,11,8,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,4,,,,,,,,0
wrpy_v6_need2_near_diag,701,1341846671.400327,1,284,5520,359,132,13.275565,0.022925,0.151654,235,7,17,239,0,0,,8,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,702,1341846671.436064,1,285,5493,369,129,13.294942,0.019377,0.160654,246,10,10,249,3,0,5,6,,,,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,,,,,,,,,0
wrpy_v6_need2_near_diag,703,1341846671.468197,1,284,5421,368,137,13.309674,0.014731,0.171133,236,3,4,273,0,0,,3,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,704,1341846671.504294,1,285,5578,356,105,13.330281,0.020607,0.000000,481,0,0,0,0,0,,21,18,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wrpy_v6_need2_near_diag,705,1341846671.536197,1,286,5609,404,170,13.342229,0.011948,0.148102,264,11,5,263,0,0,,40,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,706,1341846671.568120,1,287,5635,449,185,13.359505,0.017276,0.155973,262,3,2,261,0,0,,20,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,707,1341846671.604188,1,288,5596,367,132,13.370221,0.010716,0.000000,476,0,0,0,0,0,,9,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,708,1341846671.636057,1,289,5723,374,137,13.382783,0.012562,0.000000,497,0,0,0,0,0,,6,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,709,1341846671.672157,1,290,5819,418,168,13.406723,0.023940,0.000000,492,0,0,0,6,12,40,90,,,,,,,,,,0,6,12,0,12,6,0,0,0,0,0,0,6,6,6,,,,,,,,,0
wrpy_v6_need2_near_diag,710,1341846671.704027,1,291,5850,422,193,13.421139,0.014416,0.074990,357,26,13,145,2,4,24,61,47,,,,,,,,,0,2,4,0,4,2,0,0,0,0,0,0,2,2,2,3,,,,,,,,0
wrpy_v6_need2_near_diag,713,1341846671.804605,1,289,5743,387,147,13.445397,0.006182,0.110322,310,15,5,181,1,3,9,40,,,,,,,,,,0,3,1,2,3,1,0,0,0,0,0,0,1,1,1,,,,,,,,,0
wrpy_v6_need2_near_diag,714,1341846671.840252,1,290,5720,411,176,13.481369,0.035972,0.119707,284,14,7,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,715,1341846671.872106,1,291,5728,386,171,13.532000,0.050631,0.128714,282,8,7,203,0,0,,82,82,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,11,,,,,,,,0
wrpy_v6_need2_near_diag,716,1341846671.904035,1,292,5788,395,185,13.554103,0.022103,0.128184,288,13,8,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,717,1341846671.972239,1,291,5731,397,190,13.560229,0.006127,0.139867,292,7,3,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,718,1341846671.998175,1,292,5733,388,169,13.579069,0.018840,0.147858,274,2,1,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,719,1341846672.034218,1,293,5814,383,165,13.606116,0.027046,0.087848,411,8,8,51,0,0,,93,55,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wrpy_v6_need2_near_diag,720,1341846672.066227,1,294,5915,437,228,13.611250,0.005134,0.099463,406,14,8,43,0,0,,63,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,725,1341846672.234130,1,294,5863,422,208,13.656880,0.018135,0.075238,377,5,3,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,726,1341846672.266403,1,295,5843,435,234,13.665803,0.008923,0.078701,401,7,4,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,727,1341846672.302710,1,296,5889,446,256,13.671881,0.006078,0.079271,380,4,3,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,728,1341846672.335022,1,297,5918,438,236,13.673637,0.001757,0.070397,383,2,3,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,733,1341846672.502610,1,297,5857,406,200,13.711190,0.016873,0.065146,380,5,6,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,734,1341846672.534812,1,298,5877,430,231,13.716894,0.005703,0.000000,417,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,735,1341846672.570153,1,299,5941,444,261,13.718014,0.001120,0.000000,432,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,736,1341846672.608881,1,300,5966,440,252,13.722023,0.004009,0.056579,406,3,1,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,739,1341846672.738399,1,300,5886,435,197,13.756502,0.008658,0.070765,402,2,0,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,740,1341846672.770288,1,301,5894,437,224,13.761060,0.004557,0.060990,405,3,4,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,741,1341846672.803280,1,302,5919,445,224,13.763348,0.002288,0.072946,406,1,0,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,742,1341846672.838034,1,303,5940,428,227,13.768979,0.005631,0.086094,388,3,0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,748,1341846673.038175,1,303,5897,430,198,13.813986,0.007970,0.070892,422,0,0,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,749,1341846673.070235,1,304,5909,444,241,13.823671,0.009685,0.000000,420,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,750,1341846673.106189,1,305,5956,444,240,13.827553,0.003882,0.000000,410,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,751,1341846673.138104,1,306,5970,467,234,13.834987,0.007434,0.000000,444,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,757,1341846673.338187,1,305,5849,387,185,13.876735,0.003500,0.170192,263,2,3,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,758,1341846673.374098,1,306,5800,397,202,13.879821,0.003086,0.139082,277,8,5,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,759,1341846673.406266,1,307,5814,388,196,13.880912,0.001091,0.152106,262,5,4,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,760,1341846673.438267,1,308,5825,374,181,13.894606,0.013693,0.163936,274,4,2,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,761,1341846673.474135,1,309,5804,383,179,13.905980,0.011374,0.076025,337,3,2,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,762,1341846673.506260,1,310,5835,389,202,13.911135,0.005154,0.081895,338,0,0,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,763,1341846673.542168,1,311,5863,420,219,13.922309,0.011174,0.087581,331,2,0,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,764,1341846673.574072,1,312,5844,419,224,13.929475,0.007166,0.146195,299,15,4,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,765,1341846673.606102,1,313,5762,381,184,13.946892,0.017417,0.162676,273,5,2,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,766,1341846673.648026,1,314,5764,377,158,13.962208,0.015316,0.180827,285,3,0,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,767,1341846673.673965,1,315,5780,385,144,13.967621,0.005413,0.172816,341,12,10,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,768,1341846673.710162,1,316,5798,370,139,13.982827,0.015206,0.195876,302,3,2,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,769,1341846673.742225,1,315,5730,378,137,13.992831,0.010004,0.216559,306,4,0,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,770,1341846673.774298,1,316,5747,385,173,14.010834,0.018002,0.207813,315,6,11,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,771,1341846673.810154,1,317,5750,389,152,14.019498,0.008664,0.231182,315,2,2,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,772,1341846673.842305,1,318,5759,388,151,14.027692,0.008194,0.252165,323,5,1,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,773,1341846673.874285,1,316,5710,390,154,14.044375,0.016683,0.205225,359,8,20,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,774,1341846673.910253,1,317,5729,385,159,14.050052,0.005677,0.227298,323,12,13,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,775,1341846673.942284,1,318,5746,403,167,14.066932,0.016880,0.254186,305,10,5,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,776,1341846673.978434,1,319,5743,405,156,14.089399,0.022467,0.229596,306,13,20,277,0,0,,25,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,777,1341846674.016486,1,318,5660,386,165,14.113702,0.024303,0.243330,302,7,6,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,778,1341846674.052060,1,319,5678,409,174,14.130581,0.016880,0.256432,306,10,10,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,779,1341846674.084057,1,320,5696,384,168,14.143291,0.012710,0.226751,297,6,8,290,0,0,,30,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,780,1341846674.152235,1,321,5706,415,176,14.156838,0.013546,0.250332,321,4,5,301,0,0,,31,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,781,1341846674.178154,1,320,5639,386,147,14.167689,0.010852,0.273151,290,3,7,335,1,2,33,76,43,,,,,,,,,0,0,2,0,2,1,0,0,0,0,0,0,1,1,1,2,,,,,,,,0
wrpy_v6_need2_near_diag,782,1341846674.210322,1,321,5661,377,155,14.179285,0.011596,0.239440,326,20,12,298,0,0,,21,21,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,3,,,,,,,,0
wrpy_v6_need2_near_diag,783,1341846674.246217,1,322,5691,378,170,14.195564,0.016278,0.265173,343,9,15,310,1,1,29,67,29,,,,,,,,,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,2,0,1,1,0,1,0,0,0
wrpy_v6_need2_near_diag,784,1341846674.278035,1,323,5713,408,178,14.205403,0.009840,0.281357,339,12,19,331,0,0,,28,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,785,1341846674.310117,1,322,5640,380,162,14.225396,0.019992,0.248594,346,12,18,309,0,0,,54,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,786,1341846674.346212,1,323,5652,393,170,14.234986,0.009590,0.267038,331,8,17,347,0,0,,28,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,787,1341846674.378058,1,324,5667,411,175,14.260735,0.025749,0.281712,344,17,23,365,0,0,,76,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,788,1341846674.410162,1,325,5693,404,147,14.276696,0.015960,0.250485,341,10,20,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,789,1341846674.446125,1,323,5646,379,150,14.279621,0.002925,0.271263,306,11,11,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,790,1341846674.478198,1,324,5654,411,166,14.291439,0.011818,0.292051,303,17,24,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,791,1341846674.514124,1,325,5660,382,160,14.302435,0.010996,0.261927,289,9,17,349,0,0,,61,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,792,1341846674.546062,1,326,5658,385,151,14.312614,0.010180,0.282520,291,8,25,379,0,0,,32,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,793,1341846674.578094,1,327,5585,388,157,14.316041,0.003427,0.301058,266,14,23,414,0,0,,27,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,794,1341846674.614179,1,328,5607,365,143,14.327197,0.011155,0.289040,281,8,10,366,0,0,,38,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,795,1341846674.646259,1,329,5624,372,152,14.333744,0.006547,0.308109,257,3,1,419,0,0,,34,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,796,1341846674.682209,1,330,5632,384,152,14.342335,0.008591,0.320052,279,5,1,437,0,0,,21,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,797,1341846674.714186,1,331,5568,354,146,14.350410,0.008075,0.265234,321,12,13,352,0,0,,84,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,798,1341846674.752271,1,332,5590,361,160,14.361982,0.011572,0.280182,297,10,16,368,0,6,,73,,0,0,2,0,0,0,0,0,0,6,6,0,6,0,2,2,0,0,0,2,2,0,,,2,2,2,0,0,0,2,2
wrpy_v6_need2_near_diag,799,1341846674.782151,1,333,5600,390,166,14.372739,0.010756,0.297122,271,6,12,384,0,0,,91,43,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,3,,,,,,,,0
wrpy_v6_need2_near_diag,800,1341846674.814222,1,334,5615,387,171,14.394943,0.022205,0.285133,284,9,13,385,0,0,,76,14,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wrpy_v6_need2_near_diag,801,1341846674.846370,1,332,5537,359,153,14.398952,0.004008,0.297819,273,10,4,394,0,0,,77,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,802,1341846674.882158,1,333,5554,392,173,14.413181,0.014229,0.311195,241,7,1,402,0,0,,63,34,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,2,,,,,,,,0
wrpy_v6_need2_near_diag,803,1341846674.914224,1,334,5556,392,180,14.433529,0.020349,0.294072,250,7,8,353,1,0,24,100,26,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,,,,,,,,0
wrpy_v6_need2_near_diag,804,1341846674.950305,1,335,5579,361,163,14.442895,0.009365,0.312865,240,6,3,400,0,0,,49,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,805,1341846674.982342,1,336,5525,370,129,14.457343,0.014449,0.330710,232,3,1,409,0,0,,62,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,806,1341846675.014137,1,337,5552,344,96,14.486983,0.029639,0.316732,262,4,4,368,0,0,,8,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,807,1341846675.050230,1,338,5561,360,119,14.496137,0.009155,0.346344,260,3,3,447,0,0,,25,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,808,1341846675.088201,1,339,5568,369,121,14.514132,0.017995,0.371491,260,0,3,426,0,0,,10,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,809,1341846675.114495,1,337,5557,313,73,14.525406,0.011273,0.314076,324,6,11,400,0,0,,9,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,810,1341846675.150188,1,338,5603,307,70,14.548460,0.023054,0.330615,309,16,23,477,0,0,,7,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v6_need2_near_diag,811,1341846675.182290,1,339,5650,368,86,14.574814,0.026354,0.353581,312,17,18,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v6_need2_near_diag,812,1341846675.218759,1,340,5898,358,89,14.611078,0.036265,0.118473,706,28,49,116,0,0,,29,7,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wrpy_v6_need2_near_diag,814,1341846675.282406,1,339,6013,425,112,14.677302,0.039321,0.156449,634,12,30,187,1,1,1,18,9,,,,,,,,,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,3,,,,,,,,0
wrpy_v6_need2_near_diag,815,1341846675.318078,1,340,6189,489,145,14.709231,0.031929,0.133903,730,23,47,134,1,0,2,37,17,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,,,,,,,,0
wrpy_v6_need2_near_diag,816,1341846675.350149,1,341,6218,529,160,14.741747,0.032516,0.155091,677,23,21,215,1,0,16,37,11,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,5,,,,,,,,0
wrpy_v6_need2_near_diag,817,1341846675.382271,1,342,6219,537,127,14.785956,0.044209,0.181748,658,22,21,260,0,0,,24,12,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,7,,,,,,,,0
wrpy_v6_need2_near_diag,818,1341846675.418247,1,342,6022,523,115,14.827775,0.041819,0.376338,418,41,55,471,17,5,12,13,13,,,,,,,,,0,4,5,5,5,17,0,0,0,0,0,0,17,17,17,28,,,,,,,,0
