case,frame_id,timestamp,is_keyframe_created,num_keyframes,num_mappoints,local_map_matches_before_pose,inlier_map_matches_after_pose,estimated_accum_path_m,estimated_frame_step_m,mask_ratio,ckf_accepted_depth_candidates,ckf_boundary_existing_supported_candidates,ckf_boundary_skipped_new_candidates,ckf_direct_vetoed_candidates,lm_delayed_rejected_boundary_pairs,lm_delayed_support_sum,lm_kept_pairs_after_boundary,lm_kept_pairs_after_delayed_boundary,lm_kept_static_pairs_after_instance,lm_promoted_geom_created,lm_promoted_geom_depth,lm_promoted_geom_enter,lm_promoted_geom_parallax,lm_promoted_geom_reproj1,lm_promoted_geom_reproj2,lm_promoted_geom_scale,lm_promoted_geom_triangulated,lm_quality_depth_support_sum,lm_quality_found_support_sum,lm_quality_frame_support_sum,lm_quality_raw_depth_support_sum,lm_quality_raw_support_sum,lm_quality_rejected_boundary_pairs,lm_quality_reliable_support_sum,lm_quality_residual_support_sum,lm_score_created,lm_score_geom_evaluated,lm_score_post_geom_rejected,lm_score_support_accepted,lm_score_support_candidates,lm_score_support_rejected,lm_skipped_boundary_pairs,lm_skipped_instance_pairs,lm_state_allowed,lm_state_candidates,lm_state_keyframe_pressure,lm_state_lba_pressure,lm_state_rejected,lm_state_scale_pressure,lm_state_tracking_pressure,lm_support_promoted_boundary_pairs
wrpy_state_v6_need2,788,1341846674.410162,1,334,5370,401,167,13.762871,0.019490,0.250485,341,9,21,326,0,0,,57,26,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,2,,,,,,,,0
wrpy_state_v6_need2,789,1341846674.446125,1,335,5401,394,175,13.770951,0.008080,0.271263,306,9,13,373,0,0,,36,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,790,1341846674.478198,1,336,5402,400,170,13.786514,0.015563,0.292051,303,16,25,378,0,0,,23,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,791,1341846674.514124,1,335,5340,362,153,13.795321,0.008807,0.261927,289,13,13,349,0,0,,26,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,792,1341846674.546062,1,336,5345,360,159,13.800175,0.004854,0.282520,291,11,22,379,0,0,,53,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,793,1341846674.578094,1,337,5353,370,160,13.813813,0.013637,0.301058,266,12,25,414,0,0,,20,20,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wrpy_state_v6_need2,794,1341846674.614179,1,338,5367,382,157,13.819486,0.005673,0.289040,281,7,11,366,0,0,,30,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,795,1341846674.646259,1,336,5297,376,149,13.833884,0.014398,0.308109,257,2,2,419,0,0,,22,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,796,1341846674.682209,1,337,5317,378,156,13.841686,0.007802,0.320052,279,5,1,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_state_v6_need2,797,1341846674.714186,1,338,5335,366,157,13.852981,0.011295,0.265234,321,7,18,352,0,0,,23,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,798,1341846674.752271,1,339,5348,373,155,13.868622,0.015641,0.280182,297,12,14,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_state_v6_need2,799,1341846674.782151,1,335,5282,374,153,13.877104,0.008482,0.297122,271,8,10,384,0,0,,31,31,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,2,,,,,,,,0
wrpy_state_v6_need2,800,1341846674.814222,1,336,5297,365,166,13.891887,0.014784,0.285133,284,10,12,385,0,0,,59,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,801,1341846674.846370,1,337,5307,385,158,13.897018,0.005131,0.297819,273,10,4,394,0,0,,46,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,802,1341846674.882158,1,338,5313,345,154,13.906736,0.009719,0.311195,241,6,2,402,0,0,,55,27,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wrpy_state_v6_need2,803,1341846674.914224,1,337,5245,380,159,13.928860,0.022124,0.294072,250,6,9,353,0,0,,161,36,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wrpy_state_v6_need2,804,1341846674.950305,1,338,5289,385,178,13.938222,0.009362,0.312865,240,7,2,400,0,0,,82,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,805,1341846674.982342,1,339,5308,393,141,13.956547,0.018325,0.330710,232,4,0,409,0,0,,61,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,806,1341846675.014137,1,340,5328,360,101,13.997275,0.040728,0.316732,262,4,4,368,0,0,,26,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,807,1341846675.050230,1,339,5264,375,128,14.024802,0.027527,0.346344,260,4,2,447,0,0,,39,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,808,1341846675.088201,1,340,5290,389,139,14.033407,0.008605,0.371491,260,1,2,426,0,0,,36,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,809,1341846675.114495,1,341,5357,350,85,14.046357,0.012950,0.314076,324,9,8,400,1,0,3,28,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,0
wrpy_state_v6_need2,810,1341846675.150188,1,342,5387,381,79,14.059760,0.013403,0.330615,309,19,20,477,0,0,,16,12,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,3,,,,,,,,0
wrpy_state_v6_need2,811,1341846675.182290,1,338,5333,383,90,14.104596,0.044836,0.353581,312,16,19,509,0,0,,26,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,812,1341846675.218759,1,339,5598,394,110,14.136219,0.031623,0.118473,706,27,50,116,0,0,,32,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,813,1341846675.251951,1,340,5779,489,183,14.163787,0.027568,0.133320,661,10,21,177,0,0,,10,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,814,1341846675.282406,1,341,5913,512,185,14.194351,0.030564,0.156449,634,16,26,187,3,4,4,17,5,,,,,,,,,0,1,4,0,4,3,0,0,0,0,0,0,3,3,3,3,,,,,,,,0
wrpy_state_v6_need2,815,1341846675.318078,1,340,5813,496,135,14.235351,0.041000,0.133903,730,30,40,134,2,0,10,30,10,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,3,,,,,,,,0
wrpy_state_v6_need2,816,1341846675.350149,1,341,5891,519,156,14.272069,0.036718,0.155091,677,18,26,215,1,3,11,41,23,,,,,,,,,0,3,0,3,3,1,0,0,0,0,0,0,1,1,1,4,,,,,,,,0
wrpy_state_v6_need2,817,1341846675.382271,1,342,5964,522,128,14.316713,0.044644,0.181748,658,21,22,260,1,0,12,33,13,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,,,,,,,,0
wrpy_state_v6_need2,818,1341846675.418247,1,343,5936,568,162,14.366290,0.049577,0.376338,418,39,57,471,6,9,5,9,5,,,,,,,,,0,3,8,8,9,6,0,0,0,0,0,0,6,6,6,19,,,,,,,,0
wrpy_state_v6_need2,819,1341846675.450238,1,343,5714,511,102,14.398358,0.032068,0.401615,324,11,17,585,13,10,17,18,17,,,,,,,,,0,2,9,9,10,13,0,0,0,0,0,0,13,13,13,21,,,,,,,,0
wrpy_state_v6_need2,820,1341846675.486165,1,344,5683,488,86,14.414867,0.016509,0.427699,304,14,10,616,2,2,0,7,7,,,,,,,,,0,0,2,2,2,2,0,0,0,0,0,0,2,2,2,27,,,,,,,,0
wrpy_state_v6_need2,821,1341846675.518083,1,345,5914,528,96,14.437803,0.022936,0.077360,793,10,35,102,3,3,1,6,3,,,,,,,,,0,1,2,3,3,3,0,0,0,0,0,0,3,3,3,9,,,,,,,,0
wrpy_state_v6_need2,822,1341846675.550092,1,346,6100,589,168,14.455361,0.017558,0.088516,783,3,25,103,2,1,2,13,3,,,,,,,,,0,1,0,1,1,2,0,0,0,0,0,0,2,2,2,7,,,,,,,,0
wrpy_state_v6_need2,824,1341846675.618075,1,346,6122,559,140,14.506561,0.023882,0.094609,725,27,51,92,2,4,9,27,9,,,,,,,,,0,0,4,4,4,2,0,0,0,0,0,0,2,2,2,9,,,,,,,,0
wrpy_state_v6_need2,825,1341846675.650024,1,347,6154,593,172,14.529529,0.022968,0.117852,706,54,58,132,1,4,3,29,17,,,,,,,,,0,4,1,0,4,1,0,0,0,0,0,0,1,1,1,12,,,,,,,,0
wrpy_state_v6_need2,826,1341846675.686118,1,348,6159,589,187,14.548292,0.018763,0.143311,670,38,51,148,1,5,1,16,10,,,,,,,,,2,3,4,5,5,1,2,2,0,0,0,0,1,1,1,12,0,1,1,0,1,0,0,0
wrpy_state_v6_need2,827,1341846675.718055,1,349,6180,573,158,14.569128,0.020835,0.170895,661,42,41,134,1,2,2,17,4,,,,,,,,,0,1,2,0,2,1,0,0,0,0,0,0,1,1,1,2,,,,,,,,0
wrpy_state_v6_need2,829,1341846675.786330,1,348,6042,567,155,14.621659,0.021097,0.215120,581,34,22,205,2,0,16,26,15,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,5,,,,,,,,0
wrpy_state_v6_need2,830,1341846675.818106,1,349,6180,580,170,14.641991,0.020332,0.053271,698,34,24,35,0,0,,31,25,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,7,,,,,,,,0
wrpy_state_v6_need2,831,1341846675.854095,1,350,6258,622,210,14.670762,0.028771,0.065804,702,21,15,75,2,0,14,30,7,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,1,,,,,,,,0
wrpy_state_v6_need2,832,1341846675.886163,1,351,6352,588,144,14.696032,0.025270,0.077796,651,14,6,96,1,0,0,22,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,0
wrpy_state_v6_need2,834,1341846675.961651,1,352,6193,492,141,14.752040,0.035218,0.181501,451,24,40,253,0,0,,51,43,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,9,,,,,,,,0
wrpy_state_v6_need2,835,1341846676.028080,1,353,6228,506,88,14.797483,0.045443,0.158783,479,22,8,209,0,0,,61,37,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,6,,,,,,,,0
wrpy_state_v6_need2,836,1341846676.054246,1,354,6230,515,113,14.813098,0.015615,0.198477,487,27,13,221,1,0,9,53,53,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,19,,,,,,,,0
wrpy_state_v6_need2,837,1341846676.086207,1,355,6219,484,94,14.844541,0.031443,0.188376,368,10,19,222,0,0,,22,11,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,11,,,,,,,,0
wrpy_state_v6_need2,838,1341846676.122163,1,356,6114,477,107,14.886255,0.041714,0.201865,366,15,12,229,1,0,9,46,40,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,8,,,,,,,,0
wrpy_state_v6_need2,839,1341846676.154447,1,357,6140,492,113,14.925208,0.038953,0.131644,421,17,28,142,2,0,17,36,17,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,2,,,,,,,,0
wrpy_state_v6_need2,840,1341846676.190230,1,358,6184,515,129,14.975296,0.050087,0.128923,388,15,14,168,1,0,33,68,45,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3,,,,,,,,0
wrpy_state_v6_need2,841,1341846676.222476,1,359,6276,468,114,14.998662,0.023367,0.142135,379,15,18,212,1,1,4,58,24,,,,,,,,,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,3,,,,,,,,0
wrpy_state_v6_need2,842,1341846676.257017,1,360,6240,500,124,15.035050,0.036388,0.224788,375,21,23,224,1,2,14,61,59,,,,,,,,,0,1,2,2,2,1,0,0,0,0,0,0,1,1,1,11,,,,,,,,0
wrpy_state_v6_need2,843,1341846676.290401,1,361,6299,493,136,15.080259,0.045208,0.216562,399,25,24,198,1,1,36,84,64,,,,,,,,,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,6,,,,,,,,0
wrpy_state_v6_need2,844,1341846676.322689,1,362,6384,498,131,15.123223,0.042964,0.208529,395,14,20,196,7,2,48,65,40,,,,,,,,,0,1,2,2,2,7,0,0,0,0,0,0,7,7,7,7,,,,,,,,0
wrpy_state_v6_need2,845,1341846676.360815,1,363,6452,464,59,15.182340,0.059118,0.222744,408,16,30,234,3,0,6,10,0,,,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,3,,,,,,,,0
wrpy_state_v6_need2,846,1341846676.390851,1,363,6345,513,118,15.222745,0.040404,0.187350,477,21,24,165,2,2,33,49,8,,,,,,,,,0,1,1,2,2,2,0,0,0,0,0,0,2,2,2,1,,,,,,,,0
wrpy_state_v6_need2,847,1341846676.424250,1,364,6432,539,147,15.254294,0.031550,0.146927,482,6,18,166,0,0,,41,10,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wrpy_state_v6_need2,848,1341846676.459033,1,365,6473,554,152,15.307294,0.052999,0.234199,418,12,14,187,1,0,3,53,5,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,,,,,,,,0
wrpy_state_v6_need2,849,1341846676.490669,1,366,6465,608,182,15.316639,0.009345,0.204840,423,7,12,173,1,3,0,29,7,,,,,,,,,0,1,3,0,3,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0
wrpy_state_v6_need2,851,1341846676.564052,1,367,6294,590,176,15.358472,0.018166,0.173659,453,2,1,161,3,0,18,40,12,,,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,2,,,,,,,,0
wrpy_state_v6_need2,852,1341846676.596566,1,368,6321,607,212,15.363463,0.004990,0.167480,469,1,1,158,1,0,5,26,7,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,,,,,,,,0
wrpy_state_v6_need2,853,1341846676.632057,1,369,6347,617,212,15.388296,0.024834,0.160114,467,0,0,144,1,0,8,32,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,0
wrpy_state_v6_need2,854,1341846676.664083,1,370,6430,653,245,15.393732,0.005436,0.000000,590,0,0,0,0,0,,13,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,856,1341846676.726102,1,371,6346,602,211,15.428611,0.010388,0.087998,520,6,10,62,1,0,6,57,6,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,,,,,,,,0
wrpy_state_v6_need2,857,1341846676.758419,1,372,6432,652,257,15.434538,0.005928,0.066960,600,6,6,36,0,0,,29,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,858,1341846676.790227,1,373,6429,683,286,15.445199,0.010661,0.055023,551,4,2,21,1,0,7,36,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,0
wrpy_state_v6_need2,859,1341846676.826179,1,374,6446,649,229,15.455807,0.010608,0.042399,517,0,5,14,0,0,,38,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,861,1341846676.894086,1,375,6311,631,253,15.485078,0.012755,0.016162,514,2,0,5,0,0,,35,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,862,1341846676.926062,1,376,6336,670,288,15.496655,0.011577,0.011937,508,1,1,2,0,0,,56,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,863,1341846676.958080,1,377,6357,680,305,15.501447,0.004792,0.000000,498,0,0,0,0,0,,10,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,864,1341846676.994140,1,378,6363,650,292,15.509569,0.008122,0.000000,511,0,0,0,0,0,,15,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,871,1341846677.226206,1,378,6264,628,243,15.636549,0.042459,0.000000,502,0,0,0,0,0,,37,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,872,1341846677.262033,1,379,6327,649,270,15.649991,0.013442,0.000000,531,0,0,0,0,0,,31,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,873,1341846677.294125,1,380,6374,670,314,15.673809,0.023818,0.000000,531,0,0,0,0,0,,13,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,874,1341846677.326503,1,381,6378,678,305,15.701133,0.027324,0.000000,502,0,0,0,0,0,,97,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,879,1341846677.494535,1,380,6237,608,253,15.771115,0.010202,0.000000,492,0,0,0,0,0,,85,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,880,1341846677.530161,1,381,6253,605,267,15.782508,0.011393,0.000000,488,0,0,0,0,0,,131,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,881,1341846677.562051,1,382,6314,624,301,15.788842,0.006334,0.000000,479,0,0,0,0,0,,39,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,882,1341846677.594105,1,383,6324,629,308,15.793850,0.005008,0.000000,486,0,0,0,0,0,,64,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,892,1341846677.930181,1,383,6217,548,215,15.894571,0.013330,0.024720,441,0,0,10,0,0,,104,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,893,1341846677.966256,1,384,6228,593,258,15.902935,0.008364,0.013584,438,3,1,8,0,0,,42,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,894,1341846677.998516,1,385,6289,578,268,15.914394,0.011459,0.019798,467,1,1,10,0,0,,68,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,895,1341846678.030368,1,386,6304,592,291,15.918360,0.003966,0.026393,464,6,3,12,0,0,,69,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,905,1341846678.366593,1,383,6168,519,233,16.005802,0.011425,0.046309,379,5,2,31,0,0,,96,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,906,1341846678.402292,1,384,6221,587,301,16.012296,0.006494,0.056016,376,4,0,32,0,0,,63,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,907,1341846678.439991,1,385,6261,603,319,16.017453,0.005157,0.063561,354,1,0,39,0,0,,62,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_state_v6_need2,908,1341846678.466861,1,386,6280,582,321,16.023535,0.006082,0.058955,366,3,0,33,0,0,,51,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_score_v4_samebuild,5,1341846313.721918,1,1,770,399,287,0.035678,0.009126,0.305781,366,13,22,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,6,1341846313.753994,1,2,602,373,286,0.042870,0.007191,0.326270,327,6,4,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,7,1341846313.789969,1,3,505,321,235,0.050522,0.007652,0.343740,328,8,2,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,9,1341846313.853928,1,4,501,276,208,0.076139,0.012226,0.329730,345,3,12,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,11,1341846313.922055,1,5,548,255,188,0.109090,0.015272,0.299342,383,9,42,367,1,12,47,47,,0,1,1,1,1,1,1,1,2,12,6,8,12,1,4,4,0,1,1,1,2,1,1,,,,,,,,,1
wxyz_score_v4_samebuild,12,1341846313.957927,1,6,595,217,138,0.134436,0.025346,0.324033,367,2,17,412,0,8,,32,32,1,1,1,1,1,1,1,1,2,8,8,4,8,0,5,5,1,1,0,1,1,0,,2,,,,,,,,1
wxyz_score_v4_samebuild,14,1341846314.022042,1,7,635,232,168,0.151227,0.008268,0.316947,386,7,25,387,0,0,,31,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_score_v4_samebuild,16,1341846314.089801,1,8,591,226,164,0.178522,0.016427,0.363187,363,5,18,472,5,5,50,102,102,,,,,,,,,0,5,1,5,5,5,0,0,0,0,0,0,5,5,5,22,,,,,,,,0
wxyz_score_v4_samebuild,20,1341846314.225969,1,9,656,233,165,0.229915,0.008552,0.324128,446,8,52,372,11,6,108,132,108,,,,,,,,,0,6,1,5,6,11,0,0,0,0,0,0,11,11,11,30,,,,,,,,0
wxyz_score_v4_samebuild,24,1341846314.357905,1,10,691,249,180,0.273495,0.017659,0.336429,383,15,36,433,0,13,,196,121,4,6,6,6,6,5,4,6,5,10,13,10,13,0,8,8,4,4,0,6,6,0,,12,,,,,,,,6
wxyz_score_v4_samebuild,25,1341846314.389899,1,11,723,264,189,0.278362,0.004867,0.354792,384,17,23,469,1,1,21,162,115,,,,,,,,,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,12,,,,,,,,0
wxyz_score_v4_samebuild,30,1341846314.558292,1,12,706,191,134,0.334528,0.009746,0.330319,356,6,16,449,0,0,,144,125,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,10,,,,,,,,0
wxyz_score_v4_samebuild,35,1341846314.725910,1,13,785,215,147,0.408991,0.010964,0.291969,432,3,40,419,0,0,,105,33,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,3,,,,,,,,0
wxyz_score_v4_samebuild,38,1341846314.826092,1,14,818,236,161,0.446783,0.010991,0.260576,447,5,54,358,3,0,29,146,47,,,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,3,,,,,,,,0
wxyz_score_v4_samebuild,40,1341846314.894072,1,15,857,264,182,0.466006,0.009562,0.283210,364,8,27,408,5,1,36,91,34,,,,,,,,,0,0,1,0,1,5,0,0,0,0,0,0,5,5,5,3,,,,,,,,0
wxyz_score_v4_samebuild,42,1341846314.961937,1,16,745,243,162,0.507271,0.011753,0.282533,343,9,10,432,1,0,19,109,76,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,9,,,,,,,,0
wxyz_score_v4_samebuild,44,1341846315.029900,1,17,792,247,184,0.529757,0.013590,0.242546,408,8,53,367,4,0,46,95,79,,,,,,,,,0,0,0,0,0,4,0,0,0,0,0,0,4,4,4,15,,,,,,,,0
wxyz_score_v4_samebuild,48,1341846315.161941,1,18,834,263,170,0.574830,0.020425,0.252982,347,12,15,423,0,0,,91,70,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,7,,,,,,,,0
wxyz_score_v4_samebuild,49,1341846315.197984,1,19,829,286,190,0.584953,0.010123,0.271979,331,8,16,466,0,0,,47,35,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,5,,,,,,,,0
wxyz_score_v4_samebuild,53,1341846315.329931,1,20,1055,209,138,0.662418,0.025375,0.132640,703,5,87,127,1,0,28,92,79,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,13,,,,,,,,0
wxyz_score_v4_samebuild,61,1341846315.597986,1,21,1203,307,163,0.733398,0.002156,0.173701,402,1,1,371,0,0,,110,34,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,6,,,,,,,,0
wxyz_score_v4_samebuild,63,1341846315.666042,1,22,1138,350,210,0.755120,0.015938,0.157650,405,2,9,346,0,0,,87,11,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wxyz_score_v4_samebuild,64,1341846315.698114,1,23,1139,312,190,0.771144,0.016024,0.166966,418,3,8,383,2,0,25,56,25,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,4,,,,,,,,0
wxyz_score_v4_samebuild,71,1341846315.936901,1,24,989,260,178,0.852224,0.013519,0.222816,419,5,74,320,0,0,,49,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_score_v4_samebuild,74,1341846316.034204,1,25,949,261,180,0.878305,0.009524,0.209681,396,4,48,274,0,0,,31,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wxyz_score_v4_samebuild,77,1341846316.134066,1,26,1006,277,197,0.912376,0.012763,0.211742,403,11,66,209,4,7,35,68,68,,,,,,,,,0,2,5,7,7,4,0,0,0,0,0,0,4,4,4,3,,,,,,,,0
wxyz_score_v4_samebuild,79,1341846316.202049,1,27,1008,302,203,0.921956,0.006069,0.252588,353,7,12,322,2,0,39,103,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,,,,,,,,,0
wxyz_score_v4_samebuild,86,1341846316.438069,1,27,905,221,146,0.978462,0.007056,0.235150,382,2,35,267,4,0,33,195,195,,,,,,,,,0,0,0,0,0,4,0,0,0,0,0,0,4,4,4,22,,,,,,,,0
wxyz_score_v4_samebuild,87,1341846316.470076,1,28,926,243,170,0.994188,0.015726,0.251436,348,3,7,315,4,0,48,178,155,,,,,,,,,0,0,0,0,0,4,0,0,0,0,0,0,4,4,4,9,,,,,,,,0
wxyz_score_v4_samebuild,88,1341846316.502034,1,29,969,259,175,1.019391,0.025204,0.266660,347,4,6,334,9,0,124,146,117,,,,,,,,,0,0,0,0,0,9,0,0,0,0,0,0,9,9,9,10,,,,,,,,0
wxyz_score_v4_samebuild,90,1341846316.570121,1,30,990,292,203,1.045978,0.014388,0.258991,358,4,10,320,0,0,,107,66,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,8,,,,,,,,0
wxyz_score_v4_samebuild,92,1341846316.638009,1,30,896,249,184,1.061086,0.011734,0.225723,380,5,44,253,6,1,41,94,59,,,,,,,,,0,0,1,0,1,6,0,0,0,0,0,0,6,6,6,9,,,,,,,,0
wxyz_score_v4_samebuild,93,1341846316.669925,1,31,925,257,180,1.067557,0.006471,0.243115,337,3,6,292,0,0,,76,45,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,11,,,,,,,,0
