case,frame_id,timestamp,is_keyframe_created,num_keyframes,num_mappoints,local_map_matches_before_pose,inlier_map_matches_after_pose,estimated_accum_path_m,estimated_frame_step_m,mask_ratio,ckf_accepted_depth_candidates,ckf_boundary_existing_supported_candidates,ckf_boundary_skipped_new_candidates,ckf_direct_vetoed_candidates,lm_delayed_rejected_boundary_pairs,lm_delayed_support_sum,lm_kept_pairs_after_boundary,lm_kept_pairs_after_delayed_boundary,lm_kept_static_pairs_after_instance,lm_promoted_geom_created,lm_promoted_geom_depth,lm_promoted_geom_enter,lm_promoted_geom_parallax,lm_promoted_geom_reproj1,lm_promoted_geom_reproj2,lm_promoted_geom_scale,lm_promoted_geom_triangulated,lm_quality_depth_support_sum,lm_quality_found_support_sum,lm_quality_frame_support_sum,lm_quality_raw_depth_support_sum,lm_quality_raw_support_sum,lm_quality_rejected_boundary_pairs,lm_quality_reliable_support_sum,lm_quality_residual_support_sum,lm_score_created,lm_score_geom_evaluated,lm_score_post_geom_rejected,lm_score_support_accepted,lm_score_support_candidates,lm_score_support_rejected,lm_skipped_boundary_pairs,lm_skipped_instance_pairs,lm_support_promoted_boundary_pairs,lm_v7_allowed,lm_v7_candidates,lm_v7_coverage_allowed,lm_v7_coverage_pressure,lm_v7_keyframe_pressure,lm_v7_lba_pressure,lm_v7_probation_culled_found_ratio,lm_v7_probation_culled_low_obs,lm_v7_probation_low_use_rejected,lm_v7_probation_matured,lm_v7_probation_pose_use_chi2_weight,lm_v7_probation_pose_use_chi2_weighted_sum,lm_v7_probation_pose_use_edges,lm_v7_probation_pose_use_inliers,lm_v7_probation_prebad,lm_v7_probation_residual_rejected,lm_v7_probation_score_recent,lm_v7_probation_survived,lm_v7_quota_rejected,lm_v7_rejected,lm_v7_scale_pressure,lm_v7_state_allowed,lm_v7_total_boundary_features,lm_v7_tracking_pressure,lm_v7_unmatched_boundary_cells,lm_v7_unmatched_boundary_features
wxyz_score_v4_samebuild,53,1341846315.329931,1,20,1055,209,138,0.662418,0.025375,0.132640,703.0,5.0,87.0,127.0,1.0,0.0,28.0,92.0,79.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,61,1341846315.597986,1,21,1203,307,163,0.733398,0.002156,0.173701,402.0,1.0,1.0,371.0,0.0,0.0,,110.0,34.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,63,1341846315.666042,1,22,1138,350,210,0.755120,0.015938,0.157650,405.0,2.0,9.0,346.0,0.0,0.0,,87.0,11.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,64,1341846315.698114,1,23,1139,312,190,0.771144,0.016024,0.166966,418.0,3.0,8.0,383.0,2.0,0.0,25.0,56.0,25.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,71,1341846315.936901,1,24,989,260,178,0.852224,0.013519,0.222816,419.0,5.0,74.0,320.0,0.0,0.0,,49.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,74,1341846316.034204,1,25,949,261,180,0.878305,0.009524,0.209681,396.0,4.0,48.0,274.0,0.0,0.0,,31.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,77,1341846316.134066,1,26,1006,277,197,0.912376,0.012763,0.211742,403.0,11.0,66.0,209.0,4.0,7.0,35.0,68.0,68.0,,,,,,,,,0.0,2.0,5.0,7.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,79,1341846316.202049,1,27,1008,302,203,0.921956,0.006069,0.252588,353.0,7.0,12.0,322.0,2.0,0.0,39.0,103.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,86,1341846316.438069,1,27,905,221,146,0.978462,0.007056,0.235150,382.0,2.0,35.0,267.0,4.0,0.0,33.0,195.0,195.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,87,1341846316.470076,1,28,926,243,170,0.994188,0.015726,0.251436,348.0,3.0,7.0,315.0,4.0,0.0,48.0,178.0,155.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,88,1341846316.502034,1,29,969,259,175,1.019391,0.025204,0.266660,347.0,4.0,6.0,334.0,9.0,0.0,124.0,146.0,117.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,90,1341846316.570121,1,30,990,292,203,1.045978,0.014388,0.258991,358.0,4.0,10.0,320.0,0.0,0.0,,107.0,66.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,92,1341846316.638009,1,30,896,249,184,1.061086,0.011734,0.225723,380.0,5.0,44.0,253.0,6.0,1.0,41.0,94.0,59.0,,,,,,,,,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,93,1341846316.669925,1,31,925,257,180,1.067557,0.006471,0.243115,337.0,3.0,6.0,292.0,0.0,0.0,,76.0,45.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,94,1341846316.705941,1,32,960,286,190,1.075941,0.008385,0.259245,355.0,6.0,2.0,307.0,0.0,0.0,,41.0,34.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,95,1341846316.738062,1,33,1053,271,186,1.094055,0.018114,0.104063,434.0,0.0,7.0,169.0,0.0,0.0,,86.0,39.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,97,1341846316.805932,1,34,1028,281,188,1.119148,0.012548,0.125374,381.0,0.0,0.0,195.0,0.0,0.0,,91.0,42.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,98,1341846316.838029,1,35,1121,306,216,1.126763,0.007615,0.104831,434.0,0.0,12.0,154.0,0.0,0.0,,60.0,32.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,99,1341846316.870034,1,36,1137,329,200,1.143102,0.016338,0.113174,399.0,0.0,6.0,157.0,0.0,0.0,,35.0,16.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,100,1341846316.906344,1,37,1158,311,207,1.195020,0.051918,0.121156,451.0,0.0,8.0,155.0,2.0,2.0,34.0,75.0,34.0,,,,,,,,,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,106,1341846317.106113,1,37,1020,259,173,1.265534,0.012724,0.296051,367.0,1.0,16.0,216.0,1.0,0.0,37.0,175.0,160.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,107,1341846317.137887,1,38,1047,264,158,1.276085,0.010552,0.274508,450.0,6.0,43.0,142.0,5.0,0.0,68.0,134.0,134.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,108,1341846317.173970,1,39,1069,302,201,1.286848,0.010762,0.282913,408.0,2.0,16.0,174.0,2.0,0.0,73.0,230.0,213.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,109,1341846317.205887,1,40,1096,327,224,1.298609,0.011762,0.289531,387.0,4.0,14.0,189.0,1.0,0.0,25.0,283.0,283.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,36.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,110,1341846317.248131,1,41,1012,296,215,1.318106,0.019497,0.274508,405.0,8.0,44.0,132.0,12.0,23.0,198.0,198.0,182.0,,,,,,,,,0.0,15.0,11.0,23.0,23.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,111,1341846317.273950,1,42,1059,324,229,1.323223,0.005117,0.275033,388.0,5.0,29.0,168.0,0.0,42.0,,186.0,150.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,7.0,14.0,28.0,35.0,42.0,42.0,0.0,14.0,21.0,0.0,0.0,0.0,7.0,7.0,0.0,,11.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,112,1341846317.306289,1,43,1099,333,239,1.330774,0.007551,0.280215,382.0,8.0,21.0,186.0,0.0,30.0,,124.0,124.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,6.0,12.0,24.0,30.0,30.0,30.0,0.0,12.0,12.0,0.0,0.0,0.0,6.0,6.0,0.0,,11.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,113,1341846317.348137,1,44,1250,318,222,1.338910,0.008136,0.059772,493.0,0.0,2.0,44.0,1.0,0.0,25.0,93.0,93.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,117,1341846317.474010,1,44,1171,290,172,1.411316,0.022241,0.205452,385.0,4.0,13.0,156.0,0.0,0.0,,156.0,111.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,118,1341846317.509927,1,45,1177,319,223,1.424086,0.012770,0.208376,337.0,2.0,7.0,176.0,0.0,0.0,,149.0,149.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,119,1341846317.542282,1,46,1280,351,236,1.428692,0.004605,0.043831,449.0,2.0,3.0,25.0,0.0,0.0,,163.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,121,1341846317.610159,1,47,1366,384,235,1.451839,0.013183,0.055391,454.0,0.0,0.0,31.0,1.0,0.0,48.0,139.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,124,1341846317.709996,1,45,1225,341,204,1.483941,0.006247,0.229967,327.0,10.0,12.0,176.0,3.0,4.0,143.0,226.0,226.0,,,,,,,,,0.0,1.0,4.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,125,1341846317.741834,1,46,1269,346,218,1.493465,0.009523,0.036419,411.0,0.0,0.0,20.0,0.0,0.0,,200.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,126,1341846317.777923,1,47,1309,387,238,1.501426,0.007961,0.039362,429.0,0.0,0.0,22.0,0.0,0.0,,180.0,180.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,127,1341846317.810021,1,48,1369,395,241,1.511879,0.010454,0.040960,421.0,0.0,0.0,26.0,0.0,0.0,,105.0,105.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,128,1341846317.841886,1,48,1234,364,212,1.519410,0.007531,0.216650,319.0,15.0,8.0,146.0,3.0,8.0,91.0,127.0,127.0,,,,,,,,,0.0,0.0,8.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,129,1341846317.878017,1,49,1228,340,175,1.535852,0.016441,0.230426,293.0,7.0,2.0,198.0,0.0,1.0,,119.0,119.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,130,1341846317.909910,1,50,1233,341,214,1.555827,0.019976,0.244746,311.0,15.0,1.0,199.0,1.0,0.0,37.0,120.0,120.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,131,1341846317.946031,1,51,1361,320,206,1.574824,0.018997,0.044658,418.0,0.0,0.0,23.0,0.0,0.0,,92.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,134,1341846318.045949,1,51,1367,305,188,1.628378,0.016142,0.000000,420.0,0.0,0.0,0.0,0.0,0.0,,55.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,135,1341846318.078074,1,52,1504,329,187,1.660406,0.032027,0.000000,425.0,0.0,0.0,0.0,0.0,0.0,,52.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,136,1341846318.109894,1,53,1483,342,162,1.725877,0.065471,0.128997,390.0,13.0,28.0,83.0,7.0,0.0,42.0,51.0,42.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,137,1341846318.145957,1,54,1497,369,158,1.735801,0.009924,0.112568,401.0,17.0,14.0,65.0,15.0,1.0,78.0,78.0,78.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,15.0,15.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,138,1341846318.178001,1,55,1423,428,220,1.815576,0.079775,0.113294,363.0,11.0,15.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,139,1341846318.214074,1,56,1436,388,206,1.841557,0.025981,0.117952,379.0,9.0,26.0,112.0,0.0,5.0,,57.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,140,1341846318.245970,1,57,1494,392,195,1.853678,0.012121,0.109603,428.0,16.0,31.0,90.0,0.0,0.0,,36.0,9.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,141,1341846318.278018,1,58,1523,389,213,1.858788,0.005110,0.147790,425.0,21.0,27.0,121.0,0.0,0.0,,22.0,10.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,142,1341846318.313937,1,58,1429,336,172,1.884198,0.025410,0.149033,406.0,11.0,21.0,130.0,3.0,4.0,14.0,24.0,,,,,,,,,,0.0,4.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,143,1341846318.345989,1,59,1471,358,187,1.895950,0.011752,0.100107,458.0,22.0,34.0,70.0,0.0,0.0,,43.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,144,1341846318.382046,1,60,1495,367,207,1.900406,0.004456,0.103034,424.0,14.0,21.0,102.0,1.0,0.0,34.0,51.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,145,1341846318.414072,1,61,1513,365,203,1.912522,0.012116,0.108796,393.0,12.0,11.0,116.0,1.0,1.0,16.0,29.0,16.0,,,,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,147,1341846318.482196,1,61,1439,324,202,1.958591,0.007602,0.101270,420.0,13.0,24.0,82.0,0.0,0.0,,110.0,75.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,148,1341846318.514144,1,62,1465,367,237,1.965803,0.007212,0.108431,357.0,14.0,16.0,83.0,1.0,0.0,34.0,74.0,34.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,149,1341846318.546259,1,63,1486,371,238,1.973462,0.007660,0.126960,366.0,14.0,15.0,91.0,0.0,0.0,,55.0,26.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,150,1341846318.582042,1,64,1481,371,234,1.988211,0.014748,0.135609,337.0,5.0,3.0,136.0,0.0,4.0,,53.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,153,1341846318.682350,1,63,1397,312,202,2.031034,0.011467,0.143301,309.0,2.0,3.0,162.0,2.0,0.0,46.0,158.0,16.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,154,1341846318.714063,1,64,1441,335,228,2.040140,0.009105,0.152357,308.0,0.0,1.0,169.0,2.0,0.0,66.0,138.0,92.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,155,1341846318.749905,1,65,1496,349,251,2.047286,0.007146,0.103184,416.0,20.0,34.0,62.0,2.0,0.0,55.0,101.0,45.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,156,1341846318.782036,1,66,1519,329,229,2.065210,0.017924,0.102656,356.0,13.0,34.0,96.0,0.0,0.0,,248.0,224.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,157,1341846318.814121,1,65,1491,329,199,2.086754,0.021545,0.108008,386.0,15.0,24.0,95.0,0.0,0.0,,200.0,131.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,158,1341846318.850072,1,66,1562,325,203,2.100087,0.013333,0.104945,416.0,10.0,21.0,66.0,2.0,0.0,61.0,175.0,175.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,159,1341846318.883516,1,67,1654,285,141,2.121087,0.020999,0.098701,392.0,10.0,22.0,97.0,0.0,0.0,,104.0,85.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,160,1341846318.918047,1,68,1700,276,122,2.131479,0.010393,0.098411,397.0,9.0,11.0,99.0,2.0,2.0,37.0,53.0,35.0,,,,,,,,,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,161,1341846318.950044,1,68,1631,305,165,2.170319,0.038839,0.116315,424.0,18.0,33.0,76.0,1.0,0.0,20.0,107.0,61.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,162,1341846318.982028,1,69,1659,337,201,2.176966,0.006647,0.106257,412.0,12.0,23.0,88.0,6.0,13.0,100.0,174.0,147.0,,,,,,,,,0.0,9.0,10.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,163,1341846319.018123,1,70,1677,309,187,2.180600,0.003635,0.103766,337.0,10.0,39.0,80.0,2.0,0.0,41.0,96.0,25.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,164,1341846319.050745,1,71,1730,286,157,2.197281,0.016681,0.117660,401.0,13.0,47.0,67.0,1.0,0.0,23.0,97.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,165,1341846319.081905,1,70,1705,287,160,2.208446,0.011165,0.101859,421.0,6.0,30.0,67.0,0.0,0.0,,114.0,61.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,166,1341846319.117976,1,71,1729,315,174,2.233034,0.024587,0.103359,404.0,12.0,30.0,64.0,0.0,0.0,,122.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,167,1341846319.150093,1,72,1757,300,162,2.250904,0.017870,0.123376,364.0,20.0,29.0,38.0,0.0,0.0,,68.0,16.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,168,1341846319.186069,1,73,1769,275,123,2.289983,0.039079,0.116221,412.0,19.0,42.0,46.0,2.0,1.0,112.0,273.0,78.0,,,,,,,,,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wxyz_score_v4_samebuild,169,1341846319.218149,1,73,1759,287,104,2.339607,0.049624,0.117643,391.0,16.0,29.0,45.0,4.0,4.0,143.0,367.0,196.0,,,,,,,,,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
